student_assignment_grade,struc0,struc1,struc2,struc3,struc4,struc5,struc6,struc7,struc8,struc9,struc10,struc11,struc12,struc13,struc14,struc15
student814_ePortfolio Link_1.0,3,4,4,13,1,1,1,1,1,1,1,1,1,1,1,1
student814_Prompt7_1.0,6,1,2,12,1,1,1,1,1,1,1,1,1,1,1,1
student815_Prompt11_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student815_Capstone_1.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
student815_Prompt2_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student815_Prompt5_1.0,2,2,0,8,1,1,1,1,1,1,1,1,1,1,1,1
student815_Prompt3_1.0,1,1,2,8,1,1,1,1,1,1,1,1,1,1,1,1
student815_Prompt10_1.0,1,0,2,7,1,1,1,1,1,1,1,1,1,1,1,1
student815_Prompt6_1.0,2,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student815_Integration3_1.0,1,3,2,19,1,1,1,1,1,1,1,1,1,1,1,1
student815_Prompt4_1.0,0,2,0,6,1,1,1,1,1,1,1,1,1,1,1,1
student815_Prompt9_1.0,1,3,5,16,1,1,1,1,1,1,1,1,1,1,1,1
student815_ePortfolio Link_1.0,2,3,9,21,1,1,1,1,1,1,1,1,1,1,1,1
student815_Prompt7_1.0,3,0,0,8,1,1,1,1,1,1,1,1,1,1,1,1
student816_Prompt11_1.0,1,0,5,16,1,1,1,1,1,1,1,1,1,1,1,1
student816_Capstone_0.9,1,1,9,13,1,1,1,1,1,1,1,1,1,1,1,1
student816_Prompt2_1.0,3,4,7,28,1,1,1,1,1,1,1,1,1,1,1,1
student816_Prompt4_1.0,3,3,2,17,1,1,1,1,1,1,1,1,1,1,1,1
student816_Prompt3_1.0,1,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student816_Prompt10_1.0,1,3,1,26,1,1,1,1,1,1,1,1,1,1,1,1
student816_ePortfolio Link_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student816_Prompt6_1.0,5,3,0,21,1,1,1,1,1,1,1,1,1,1,1,1
student816_Prompt7_1.0,2,1,2,12,1,1,1,1,1,1,1,1,1,1,1,1
student817_Prompt11_0.0,1,2,3,8,1,1,1,1,1,1,1,1,1,1,1,1
student817_Capstone_1.0,1,1,7,15,1,1,1,1,1,1,1,1,1,1,1,1
student817_Prompt9_1.0,0,0,1,14,1,1,1,1,1,1,1,1,1,1,1,1
student817_Prompt5_1.0,3,1,1,13,1,1,1,1,1,1,1,1,1,1,1,1
student817_Prompt4_1.0,0,2,0,14,1,1,1,1,1,1,1,1,1,1,1,1
student817_ePortfolio Link_1.0,2,3,5,15,1,1,1,1,1,1,1,1,1,1,1,1
student817_Prompt7_1.0,2,1,6,21,1,1,1,1,1,1,1,1,1,1,1,1
student817_Prompt8_1.0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1
student818_ePortfolio Link_1.0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1
student818_Capstone_0.9,2,2,6,12,1,1,1,1,1,1,1,1,1,1,1,1
student818_Prompt2_1.0,1,3,5,9,1,1,1,1,1,1,1,1,1,1,1,1
student818_Prompt5_1.0,3,3,0,12,1,1,1,1,1,1,1,1,1,1,1,1
student818_Prompt4_1.0,2,2,0,11,1,1,1,1,1,1,1,1,1,1,1,1
student818_Prompt3_0.0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1
student818_Prompt10_1.0,8,5,4,15,1,1,1,1,1,1,1,1,1,1,1,1
student818_Prompt7_1.0,1,0,0,8,1,1,1,1,1,1,1,1,1,1,1,1
student818_Prompt9_1.0,6,6,4,16,1,1,1,1,1,1,1,1,1,1,1,1
student818_Integration3_1.0,8,7,7,23,1,1,1,1,1,1,1,1,1,1,1,1
student818_Prompt8_1.0,2,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1
student819_Prompt8_1.0,3,1,2,9,1,1,1,1,1,1,1,1,1,1,1,1
student819_Prompt2_1.0,2,0,2,17,1,1,1,1,1,1,1,1,1,1,1,1
student819_Prompt5_1.0,2,3,2,11,1,1,1,1,1,1,1,1,1,1,1,1
student819_Prompt4_1.0,2,2,1,8,1,1,1,1,1,1,1,1,1,1,1,1
student819_Prompt3_1.0,0,1,3,11,1,1,1,1,1,1,1,1,1,1,1,1
student819_Prompt10_1.0,3,1,2,12,1,1,1,1,1,1,1,1,1,1,1,1
student819_Prompt9_1.0,0,0,0,8,1,1,1,1,1,1,1,1,1,1,1,1
student819_Prompt6_1.0,2,0,0,11,1,1,1,1,1,1,1,1,1,1,1,1
student819_Prompt7_1.0,0,0,0,9,1,1,1,1,1,1,1,1,1,1,1,1
student819_ePortfolio Link_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student820_Prompt11_1.0,1,0,1,4,1,1,1,1,1,1,1,1,1,1,1,1
student820_Capstone_1.0,1,1,3,9,1,1,1,1,1,1,1,1,1,1,1,1
student820_Prompt2_1.0,0,0,3,9,1,1,1,1,1,1,1,1,1,1,1,1
student820_Prompt9_1.0,3,3,6,17,1,1,1,1,1,1,1,1,1,1,1,1
student820_Prompt7_1.0,3,0,0,6,1,1,1,1,1,1,1,1,1,1,1,1
student820_Prompt3_1.0,2,2,1,16,1,1,1,1,1,1,1,1,1,1,1,1
student820_Prompt10_1.0,1,2,4,6,1,1,1,1,1,1,1,1,1,1,1,1
student820_ePortfolio Link_1.0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1
student820_Prompt6_1.0,3,4,2,32,1,1,1,1,1,1,1,1,1,1,1,1
student820_Integration3_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student821_Prompt11_1.0,4,2,7,20,1,1,1,1,1,1,1,1,1,1,1,1
student821_Prompt8_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student821_Integration3_1.0,4,6,11,39,1,1,1,1,1,1,1,1,1,1,1,1
student821_Prompt9_1.0,2,5,5,19,1,1,1,1,1,1,1,1,1,1,1,1
student821_Prompt4_1.0,1,2,5,18,1,1,1,1,1,1,1,1,1,1,1,1
student821_Prompt10_1.0,2,2,4,19,1,1,1,1,1,1,1,1,1,1,1,1
student821_Prompt2_1.0,5,6,9,27,1,1,1,1,1,1,1,1,1,1,1,1
student821_ePortfolio Link_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student821_Prompt6_1.0,3,1,2,12,1,1,1,1,1,1,1,1,1,1,1,1
student821_Prompt7_1.0,3,2,5,18,1,1,1,1,1,1,1,1,1,1,1,1
student822_Prompt11_0.0,1,2,1,5,1,1,1,1,1,1,1,1,1,1,1,1
student822_Capstone_1.0,1,1,3,8,1,1,1,1,1,1,1,1,1,1,1,1
student822_Integration3_1.0,0,0,2,4,1,1,1,1,1,1,1,1,1,1,1,1
student822_Prompt5_1.0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1
student822_Prompt10_1.0,8,9,5,34,1,1,1,1,1,1,1,1,1,1,1,1
student822_ePortfolio Link_1.0,1,3,4,20,1,1,1,1,1,1,1,1,1,1,1,1
student822_Prompt6_1.0,1,1,0,8,1,1,1,1,1,1,1,1,1,1,1,1
student822_Prompt7_0.5,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student822_Prompt8_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student823_Capstone_1.0,3,1,3,19,1,1,1,1,1,1,1,1,1,1,1,1
student823_Prompt2_1.0,0,0,1,5,1,1,1,1,1,1,1,1,1,1,1,1
student823_Prompt5_1.0,0,0,2,12,1,1,1,1,1,1,1,1,1,1,1,1
student823_Prompt3_1.0,2,1,7,45,1,1,1,1,1,1,1,1,1,1,1,1
student823_Prompt10_1.0,2,1,3,14,1,1,1,1,1,1,1,1,1,1,1,1
student823_Prompt6_1.0,2,3,4,26,1,1,1,1,1,1,1,1,1,1,1,1
student823_Integration3_0.9,1,2,3,23,1,1,1,1,1,1,1,1,1,1,1,1
student823_Prompt8_1.0,1,1,4,25,1,1,1,1,1,1,1,1,1,1,1,1
student823_Prompt4_1.0,0,2,3,21,1,1,1,1,1,1,1,1,1,1,1,1
student823_Prompt9_1.0,3,1,4,19,1,1,1,1,1,1,1,1,1,1,1,1
student823_ePortfolio Link_1.0,2,2,7,20,1,1,1,1,1,1,1,1,1,1,1,1
student823_Prompt7_1.0,3,1,3,24,1,1,1,1,1,1,1,1,1,1,1,1
student824_Prompt11_1.0,2,2,2,7,1,1,1,1,1,1,1,1,1,1,1,1
student824_Capstone_1.0,5,2,9,18,1,1,1,1,1,1,1,1,1,1,1,1
student824_Prompt2_1.0,0,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1
student824_Prompt5_1.0,1,1,2,11,1,1,1,1,1,1,1,1,1,1,1,1
student824_Prompt4_1.0,1,2,2,12,1,1,1,1,1,1,1,1,1,1,1,1
student824_Prompt3_1.0,4,2,2,15,1,1,1,1,1,1,1,1,1,1,1,1
student824_Integration3_1.0,3,6,5,30,1,1,1,1,1,1,1,1,1,1,1,1
student824_ePortfolio Link_1.0,2,1,5,11,1,1,1,1,1,1,1,1,1,1,1,1
student824_Prompt9_1.0,4,2,2,16,1,1,1,1,1,1,1,1,1,1,1,1
student824_Prompt7_1.0,2,0,1,10,1,1,1,1,1,1,1,1,1,1,1,1
student824_Prompt8_1.0,0,0,0,6,1,1,1,1,1,1,1,1,1,1,1,1
student825_ePortfolio Link_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student825_Capstone_1.0,1,1,3,6,1,1,1,1,1,1,1,1,1,1,1,1
student825_Integration3_0.9,0,1,0,13,1,1,1,1,1,1,1,1,1,1,1,1
student825_Prompt5_1.0,2,0,3,14,1,1,1,1,1,1,1,1,1,1,1,1
student825_Prompt4_1.0,2,3,1,8,1,1,1,1,1,1,1,1,1,1,1,1
student825_Prompt3_1.0,3,1,4,11,1,1,1,1,1,1,1,1,1,1,1,1
student825_Prompt10_1.0,2,2,4,12,1,1,1,1,1,1,1,1,1,1,1,1
student825_Prompt9_1.0,4,2,6,18,1,1,1,1,1,1,1,1,1,1,1,1
student825_Prompt6_0.0,2,3,4,10,1,1,1,1,1,1,1,1,1,1,1,1
student825_Prompt7_1.0,3,3,1,7,1,1,1,1,1,1,1,1,1,1,1,1
student825_Prompt8_1.0,0,1,2,11,1,1,1,1,1,1,1,1,1,1,1,1
student826_Prompt7_1.0,2,2,2,10,1,1,1,1,1,1,1,1,1,1,1,1
student826_Prompt11_1.0,3,0,2,6,1,1,1,1,1,1,1,1,1,1,1,1
student826_Capstone_1.0,1,1,3,9,1,1,1,1,1,1,1,1,1,1,1,1
student826_Prompt2_1.0,4,5,9,20,1,1,1,1,1,1,1,1,1,1,1,1
student826_Prompt5_1.0,2,0,1,13,1,1,1,1,1,1,1,1,1,1,1,1
student826_Prompt4_1.0,2,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1
student826_Prompt10_1.0,1,1,3,5,1,1,1,1,1,1,1,1,1,1,1,1
student826_Prompt9_1.0,2,0,1,13,1,1,1,1,1,1,1,1,1,1,1,1
student826_Prompt6_1.0,2,0,0,6,1,1,1,1,1,1,1,1,1,1,1,1
student826_Integration3_1.0,2,1,4,24,1,1,1,1,1,1,1,1,1,1,1,1
student826_Prompt8_1.0,0,1,3,9,1,1,1,1,1,1,1,1,1,1,1,1
student827_Prompt11_1.0,1,3,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student827_Capstone_1.0,0,0,5,7,1,1,1,1,1,1,1,1,1,1,1,1
student827_Prompt2_1.0,1,2,4,11,1,1,1,1,1,1,1,1,1,1,1,1
student827_Prompt5_1.0,2,0,0,9,1,1,1,1,1,1,1,1,1,1,1,1
student827_Prompt4_1.0,4,3,2,13,1,1,1,1,1,1,1,1,1,1,1,1
student827_Prompt3_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student827_Prompt10_1.0,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1
student827_Prompt9_1.0,2,0,1,10,1,1,1,1,1,1,1,1,1,1,1,1
student827_Prompt6_1.0,1,0,2,17,1,1,1,1,1,1,1,1,1,1,1,1
student827_Prompt7_1.0,4,1,3,10,1,1,1,1,1,1,1,1,1,1,1,1
student827_Prompt8_1.0,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1
student828_Prompt11_1.0,2,2,2,9,1,1,1,1,1,1,1,1,1,1,1,1
student828_Capstone_1.0,1,1,4,14,1,1,1,1,1,1,1,1,1,1,1,1
student828_Prompt2_1.0,2,1,2,10,1,1,1,1,1,1,1,1,1,1,1,1
student828_Prompt5_1.0,4,2,4,20,1,1,1,1,1,1,1,1,1,1,1,1
student828_Prompt4_1.0,2,5,4,15,1,1,1,1,1,1,1,1,1,1,1,1
student828_Prompt3_1.0,2,0,3,23,1,1,1,1,1,1,1,1,1,1,1,1
student828_Prompt10_1.0,2,1,6,26,1,1,1,1,1,1,1,1,1,1,1,1
student828_Prompt9_1.0,4,2,6,20,1,1,1,1,1,1,1,1,1,1,1,1
student828_Prompt6_1.0,1,1,0,11,1,1,1,1,1,1,1,1,1,1,1,1
student828_Prompt7_1.0,5,2,2,17,1,1,1,1,1,1,1,1,1,1,1,1
student828_Prompt8_1.0,0,2,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student829_Prompt9_1.0,0,0,0,6,1,1,1,1,1,1,1,1,1,1,1,1
student829_Prompt2_1.0,1,1,3,11,1,1,1,1,1,1,1,1,1,1,1,1
student829_Prompt5_1.0,1,0,2,15,1,1,1,1,1,1,1,1,1,1,1,1
student829_Prompt4_1.0,0,2,0,11,1,1,1,1,1,1,1,1,1,1,1,1
student829_Prompt3_1.0,3,0,0,9,1,1,1,1,1,1,1,1,1,1,1,1
student829_Prompt10_1.0,2,2,0,9,1,1,1,1,1,1,1,1,1,1,1,1
student829_Prompt7_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student829_Prompt6_1.0,2,2,2,23,1,1,1,1,1,1,1,1,1,1,1,1
student829_Integration3_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student829_ePortfolio Link_1.0,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1
student830_Prompt11_1.0,4,4,6,16,1,1,1,1,1,1,1,1,1,1,1,1
student830_Capstone_1.0,3,3,11,18,1,1,1,1,1,1,1,1,1,1,1,1
student830_Integration3_1.0,2,6,3,27,1,1,1,1,1,1,1,1,1,1,1,1
student830_Prompt5_1.0,2,1,0,10,1,1,1,1,1,1,1,1,1,1,1,1
student830_Prompt4_1.0,2,1,0,12,1,1,1,1,1,1,1,1,1,1,1,1
student830_Prompt3_1.0,4,1,2,16,1,1,1,1,1,1,1,1,1,1,1,1
student830_Prompt10_1.0,3,2,4,13,1,1,1,1,1,1,1,1,1,1,1,1
student830_Prompt9_1.0,1,1,0,11,1,1,1,1,1,1,1,1,1,1,1,1
student830_Prompt7_1.0,3,0,1,8,1,1,1,1,1,1,1,1,1,1,1,1
student830_Prompt8_1.0,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1
student831_Prompt11_1.0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1
student831_Capstone_0.9,1,1,3,7,1,1,1,1,1,1,1,1,1,1,1,1
student831_Prompt2_1.0,1,4,9,20,1,1,1,1,1,1,1,1,1,1,1,1
student831_Prompt5_1.0,1,2,3,13,1,1,1,1,1,1,1,1,1,1,1,1
student831_Prompt4_1.0,1,2,1,23,1,1,1,1,1,1,1,1,1,1,1,1
student831_Prompt3_1.0,3,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1
student831_Prompt10_1.0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1
student831_Prompt7_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student831_Prompt9_1.0,4,7,4,13,1,1,1,1,1,1,1,1,1,1,1,1
student831_Integration3_1.0,5,1,2,17,1,1,1,1,1,1,1,1,1,1,1,1
student831_ePortfolio Link_1.0,1,0,0,9,1,1,1,1,1,1,1,1,1,1,1,1
student832_Prompt11_1.0,1,2,3,8,1,1,1,1,1,1,1,1,1,1,1,1
student832_Capstone_1.0,0,0,2,5,1,1,1,1,1,1,1,1,1,1,1,1
student832_Prompt2_1.0,2,0,1,5,1,1,1,1,1,1,1,1,1,1,1,1
student832_Prompt9_1.0,3,0,3,11,1,1,1,1,1,1,1,1,1,1,1,1
student832_Prompt4_1.0,3,5,1,16,1,1,1,1,1,1,1,1,1,1,1,1
student832_Integration3_1.0,0,2,3,25,1,1,1,1,1,1,1,1,1,1,1,1
student832_ePortfolio Link_1.0,3,3,3,12,1,1,1,1,1,1,1,1,1,1,1,1
student832_Prompt6_1.0,1,0,1,6,1,1,1,1,1,1,1,1,1,1,1,1
student832_Prompt8_1.0,1,1,2,13,1,1,1,1,1,1,1,1,1,1,1,1
student833_Prompt8_1.0,0,1,3,13,1,1,1,1,1,1,1,1,1,1,1,1
student833_Prompt2_1.0,1,1,3,14,1,1,1,1,1,1,1,1,1,1,1,1
student833_Prompt5_1.0,6,1,1,25,1,1,1,1,1,1,1,1,1,1,1,1
student833_Prompt3_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student833_Prompt10_1.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
student833_ePortfolio Link_1.0,1,0,0,8,1,1,1,1,1,1,1,1,1,1,1,1
student833_Prompt6_1.0,2,0,0,7,1,1,1,1,1,1,1,1,1,1,1,1
student833_Integration3_1.0,0,1,4,22,1,1,1,1,1,1,1,1,1,1,1,1
student834_ePortfolio Link_1.0,1,0,2,8,1,1,1,1,1,1,1,1,1,1,1,1
student834_Capstone_1.0,1,1,7,8,1,1,1,1,1,1,1,1,1,1,1,1
student834_Prompt2_1.0,1,2,6,17,1,1,1,1,1,1,1,1,1,1,1,1
student834_Prompt5_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student834_Prompt4_1.0,3,4,2,12,1,1,1,1,1,1,1,1,1,1,1,1
student834_Prompt3_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student834_Prompt10_1.0,2,0,4,8,1,1,1,1,1,1,1,1,1,1,1,1
student834_Prompt9_1.0,3,2,4,15,1,1,1,1,1,1,1,1,1,1,1,1
student834_Prompt6_1.0,4,2,4,21,1,1,1,1,1,1,1,1,1,1,1,1
student834_Prompt7_1.0,2,0,3,8,1,1,1,1,1,1,1,1,1,1,1,1
student834_Prompt8_1.0,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student835_Prompt11_1.0,3,2,0,7,1,1,1,1,1,1,1,1,1,1,1,1
student835_Integration3_0.9,5,7,4,28,1,1,1,1,1,1,1,1,1,1,1,1
student835_Prompt5_1.0,5,2,1,15,1,1,1,1,1,1,1,1,1,1,1,1
student835_Prompt4_1.0,2,3,2,16,1,1,1,1,1,1,1,1,1,1,1,1
student835_Prompt3_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student835_Prompt2_1.0,0,1,7,13,1,1,1,1,1,1,1,1,1,1,1,1
student835_ePortfolio Link_1.0,1,0,0,8,1,1,1,1,1,1,1,1,1,1,1,1
student835_Prompt9_1.0,4,2,2,10,1,1,1,1,1,1,1,1,1,1,1,1
student835_Prompt7_1.0,0,0,0,7,1,1,1,1,1,1,1,1,1,1,1,1
student836_Capstone_1.0,7,7,8,32,1,1,1,1,1,1,1,1,1,1,1,1
student836_Prompt2_1.0,1,0,3,6,1,1,1,1,1,1,1,1,1,1,1,1
student836_Prompt5_1.0,1,2,0,15,1,1,1,1,1,1,1,1,1,1,1,1
student836_Prompt4_1.0,2,1,3,14,1,1,1,1,1,1,1,1,1,1,1,1
student836_Prompt3_1.0,2,0,3,19,1,1,1,1,1,1,1,1,1,1,1,1
student836_Prompt10_1.0,3,0,5,13,1,1,1,1,1,1,1,1,1,1,1,1
student836_Prompt7_1.0,3,2,2,26,1,1,1,1,1,1,1,1,1,1,1,1
student836_Prompt9_1.0,2,1,2,13,1,1,1,1,1,1,1,1,1,1,1,1
student836_Integration3_1.0,1,3,9,40,1,1,1,1,1,1,1,1,1,1,1,1
student836_ePortfolio Link_1.0,2,4,6,19,1,1,1,1,1,1,1,1,1,1,1,1
student837_Integration3_1.0,1,4,5,33,1,1,1,1,1,1,1,1,1,1,1,1
student837_Prompt5_1.0,3,2,0,9,1,1,1,1,1,1,1,1,1,1,1,1
student837_Prompt4_1.0,2,1,0,10,1,1,1,1,1,1,1,1,1,1,1,1
student837_Prompt3_1.0,0,0,3,5,1,1,1,1,1,1,1,1,1,1,1,1
student837_Prompt10_1.0,0,0,4,15,1,1,1,1,1,1,1,1,1,1,1,1
student837_Prompt2_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student837_Prompt7_1.0,0,0,0,8,1,1,1,1,1,1,1,1,1,1,1,1
student838_Capstone_0.9,6,5,9,23,1,1,1,1,1,1,1,1,1,1,1,1
student838_Prompt2_1.0,4,5,8,19,1,1,1,1,1,1,1,1,1,1,1,1
student838_Prompt5_1.0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1
student838_Prompt4_1.0,0,0,0,11,1,1,1,1,1,1,1,1,1,1,1,1
student838_Prompt3_1.0,2,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1
student838_Prompt10_1.0,3,3,1,12,1,1,1,1,1,1,1,1,1,1,1,1
student838_Prompt7_1.0,0,1,0,16,1,1,1,1,1,1,1,1,1,1,1,1
student838_Prompt9_1.0,4,5,2,12,1,1,1,1,1,1,1,1,1,1,1,1
student838_Integration3_1.0,4,7,1,34,1,1,1,1,1,1,1,1,1,1,1,1
student838_Prompt8_1.0,3,2,0,10,1,1,1,1,1,1,1,1,1,1,1,1
student839_ePortfolio Link_1.0,1,0,2,5,1,1,1,1,1,1,1,1,1,1,1,1
student839_Capstone_1.0,2,3,7,17,1,1,1,1,1,1,1,1,1,1,1,1
student839_Prompt2_1.0,3,5,8,28,1,1,1,1,1,1,1,1,1,1,1,1
student839_Prompt5_1.0,2,3,2,12,1,1,1,1,1,1,1,1,1,1,1,1
student839_Prompt4_1.0,0,2,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student839_Prompt3_1.0,2,0,1,15,1,1,1,1,1,1,1,1,1,1,1,1
student839_Prompt10_1.0,5,4,3,17,1,1,1,1,1,1,1,1,1,1,1,1
student839_Prompt9_1.0,5,4,3,13,1,1,1,1,1,1,1,1,1,1,1,1
student839_Prompt6_1.0,1,2,3,8,1,1,1,1,1,1,1,1,1,1,1,1
student839_Integration3_1.0,2,5,2,23,1,1,1,1,1,1,1,1,1,1,1,1
student839_Prompt8_1.0,0,2,1,9,1,1,1,1,1,1,1,1,1,1,1,1
student840_Prompt11_1.0,1,2,3,15,1,1,1,1,1,1,1,1,1,1,1,1
student840_Prompt8_1.0,0,3,1,15,1,1,1,1,1,1,1,1,1,1,1,1
student840_Prompt2_1.0,2,2,6,30,1,1,1,1,1,1,1,1,1,1,1,1
student840_Prompt9_1.0,0,0,0,8,1,1,1,1,1,1,1,1,1,1,1,1
student840_Prompt3_1.0,1,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student840_Prompt10_1.0,1,0,0,7,1,1,1,1,1,1,1,1,1,1,1,1
student840_ePortfolio Link_1.0,0,0,0,8,1,1,1,1,1,1,1,1,1,1,1,1
student840_Prompt6_1.0,1,0,2,14,1,1,1,1,1,1,1,1,1,1,1,1
student840_Prompt7_1.0,1,1,0,14,1,1,1,1,1,1,1,1,1,1,1,1
student841_ePortfolio Link_1.0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1
student841_Prompt11_1.0,2,2,7,28,1,1,1,1,1,1,1,1,1,1,1,1
student841_Capstone_0.9,1,1,6,11,1,1,1,1,1,1,1,1,1,1,1,1
student841_Prompt2_1.0,2,3,6,25,1,1,1,1,1,1,1,1,1,1,1,1
student841_Prompt5_1.0,4,2,5,33,1,1,1,1,1,1,1,1,1,1,1,1
student841_Prompt3_1.0,4,2,0,18,1,1,1,1,1,1,1,1,1,1,1,1
student841_Integration3_0.9,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student841_Prompt9_1.0,3,5,6,40,1,1,1,1,1,1,1,1,1,1,1,1
student841_Prompt6_1.0,1,2,2,20,1,1,1,1,1,1,1,1,1,1,1,1
student841_Prompt8_1.0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1
student842_Capstone_1.0,3,5,6,19,1,1,1,1,1,1,1,1,1,1,1,1
student842_Prompt2_1.0,3,3,5,16,1,1,1,1,1,1,1,1,1,1,1,1
student842_Prompt5_1.0,1,3,0,9,1,1,1,1,1,1,1,1,1,1,1,1
student842_Prompt3_1.0,3,0,0,12,1,1,1,1,1,1,1,1,1,1,1,1
student842_Prompt10_1.0,2,1,4,13,1,1,1,1,1,1,1,1,1,1,1,1
student842_Prompt6_1.0,1,0,0,8,1,1,1,1,1,1,1,1,1,1,1,1
student842_Integration3_1.0,3,5,2,39,1,1,1,1,1,1,1,1,1,1,1,1
student842_Prompt8_1.0,2,2,1,13,1,1,1,1,1,1,1,1,1,1,1,1
student842_Prompt4_0.8,1,1,0,11,1,1,1,1,1,1,1,1,1,1,1,1
student842_Prompt9_1.0,2,0,1,5,1,1,1,1,1,1,1,1,1,1,1,1
student842_ePortfolio Link_1.0,1,0,1,7,1,1,1,1,1,1,1,1,1,1,1,1
student842_Prompt7_1.0,4,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1
student843_Prompt11_1.0,1,2,1,5,1,1,1,1,1,1,1,1,1,1,1,1
student843_Prompt8_1.0,4,2,2,14,1,1,1,1,1,1,1,1,1,1,1,1
student843_Prompt2_1.0,0,0,3,3,1,1,1,1,1,1,1,1,1,1,1,1
student843_Prompt4_1.0,4,2,0,15,1,1,1,1,1,1,1,1,1,1,1,1
student843_Prompt3_1.0,4,1,3,16,1,1,1,1,1,1,1,1,1,1,1,1
student843_Prompt9_1.0,2,0,1,5,1,1,1,1,1,1,1,1,1,1,1,1
student843_ePortfolio Link_1.0,2,1,0,8,1,1,1,1,1,1,1,1,1,1,1,1
student843_Prompt7_1.0,4,1,0,14,1,1,1,1,1,1,1,1,1,1,1,1
student844_ePortfolio Link_1.0,2,6,10,26,1,1,1,1,1,1,1,1,1,1,1,1
student844_Capstone_0.9,1,0,4,6,1,1,1,1,1,1,1,1,1,1,1,1
student844_Integration3_0.9,2,2,2,20,1,1,1,1,1,1,1,1,1,1,1,1
student844_Prompt5_1.0,2,1,2,14,1,1,1,1,1,1,1,1,1,1,1,1
student844_Prompt4_1.0,2,0,0,11,1,1,1,1,1,1,1,1,1,1,1,1
student844_Prompt3_1.0,1,1,2,10,1,1,1,1,1,1,1,1,1,1,1,1
student844_Prompt10_1.0,1,1,1,12,1,1,1,1,1,1,1,1,1,1,1,1
student844_Prompt9_1.0,3,0,3,14,1,1,1,1,1,1,1,1,1,1,1,1
student844_Prompt6_1.0,1,0,0,9,1,1,1,1,1,1,1,1,1,1,1,1
student844_Prompt7_1.0,6,4,3,20,1,1,1,1,1,1,1,1,1,1,1,1
student844_Prompt8_1.0,0,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1
student845_Prompt11_1.0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
student845_Capstone_0.9,1,3,4,18,1,1,1,1,1,1,1,1,1,1,1,1
student845_Integration3_1.0,1,4,2,13,1,1,1,1,1,1,1,1,1,1,1,1
student845_Prompt5_1.0,3,0,3,9,1,1,1,1,1,1,1,1,1,1,1,1
